trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
844,False,"{'e': 0.034421419541075714, 'a': 0.5}",20,14,12.780824739543988,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'e': 0.034401045807689073, 'a': 0.5}",30,9,21.220725586066074,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
846,False,"{'e': 0.034380708208626445, 'a': 0.5}",20,9,3.152107260787765,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
847,False,"{'e': 0.034360406637202474, 'a': 0.5}",20,8,24.649043472041566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'e': 0.03434014098717226, 'a': 0.5}",20,0,28.60622111702833,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
849,False,"{'e': 0.03431991115272901, 'a': 0.5}",20,14,11.722766944827029,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'e': 0.03429971702850177, 'a': 0.5}",25,0,27.896467426979353,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
851,False,"{'e': 0.03427955850955305, 'a': 0.5}",30,19,7.081823648665662,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
852,False,"{'e': 0.03425943549137658, 'a': 0.5}",25,17,13.430753447790007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'e': 0.034239347869895034, 'a': 0.5}",20,9,9.776063361839345,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
854,False,"{'e': 0.034219295541457743, 'a': 0.5}",25,15,9.9004288331119,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
855,False,"{'e': 0.03419927840283847, 'a': 0.5}",25,14,17.603619915508034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'e': 0.034179296351233165, 'a': 0.5}",20,7,22.4407014043459,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'e': 0.034159349284257755, 'a': 0.5}",25,16,17.062902638422937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'e': 0.03413943709994594, 'a': 0.5}",30,0,44.27604426197547,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
859,False,"{'e': 0.03411955969674702, 'a': 0.5}",25,15,17.929992050093773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'e': 0.034099716973523674, 'a': 0.5}",30,4,41.81074780115536,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'e': 0.03407990882954985, 'a': 0.5}",25,8,18.92145344727359,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
862,False,"{'e': 0.03406013516450858, 'a': 0.5}",30,23,13.271283574186404,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'e': 0.03404039587848988, 'a': 0.5}",25,9,22.02184256251985,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'e': 0.034020690871988585, 'a': 0.5}",20,8,17.415563427825575,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
865,False,"{'e': 0.034001020045902296, 'a': 0.5}",25,18,11.697248988346722,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'e': 0.03398138330152924, 'a': 0.5}",25,7,26.98652848778057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'e': 0.03396178054056622, 'a': 0.5}",20,0,15.474051599239926,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
868,False,"{'e': 0.03394221166510653, 'a': 0.5}",25,14,20.994885641709505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'e': 0.033922676577637915, 'a': 0.5}",20,14,8.288335898568388,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'e': 0.033903175181040524, 'a': 0.5}",25,9,19.048783462993924,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
871,False,"{'e': 0.03388370737858486, 'a': 0.5}",30,0,26.692325593365382,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'e': 0.03386427307392982, 'a': 0.5}",20,13,9.66418079448648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'e': 0.03384487217112064, 'a': 0.5}",20,6,-20.04853633359407,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
874,False,"{'e': 0.03382550457458692, 'a': 0.5}",20,15,1.5118055478641366,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
875,False,"{'e': 0.033806170189140665, 'a': 0.5}",25,8,28.013371182997048,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'e': 0.033786868919974296, 'a': 0.5}",20,8,21.03069271930981,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'e': 0.033767600672658715, 'a': 0.5}",25,17,15.053718583897533,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'e': 0.03374836535314135, 'a': 0.5}",20,9,21.36537132639342,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'e': 0.03372916286774424, 'a': 0.5}",25,16,16.20143399490924,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'e': 0.033709993123162106, 'a': 0.5}",30,13,25.287966902129146,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
881,False,"{'e': 0.03369085602646046, 'a': 0.5}",30,16,19.112676226169487,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
882,False,"{'e': 0.033671751485073696, 'a': 0.5}",20,14,12.374322506825488,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'e': 0.03365267940680323, 'a': 0.5}",20,7,10.182171481957562,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'e': 0.03363363969981562, 'a': 0.5}",30,6,35.64559787136924,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'e': 0.033614632272640714, 'a': 0.5}",20,11,9.430630379006027,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'e': 0.03359565703416979, 'a': 0.5}",30,7,26.682178960258952,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'e': 0.03357671389365373, 'a': 0.5}",20,7,11.00752253446732,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
888,False,"{'e': 0.033557802760701215, 'a': 0.5}",20,8,21.824821937206945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'e': 0.033538923545276884, 'a': 0.5}",20,7,22.828335514740033,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'e': 0.033520076157699544, 'a': 0.5}",20,0,18.43457258970176,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
891,False,"{'e': 0.0335012605086404, 'a': 0.5}",30,6,41.07185634410229,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'e': 0.033482476509121256, 'a': 0.5}",30,2,41.10179470161835,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'e': 0.033463724070512735, 'a': 0.5}",30,0,34.27343863819782,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
894,False,"{'e': 0.03344500310453256, 'a': 0.5}",30,21,18.708023271697947,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'e': 0.03342631352324378, 'a': 0.5}",20,8,22.409855578889516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'e': 0.03340765523905305, 'a': 0.5}",20,16,6.669345075933041,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'e': 0.033389028164708894, 'a': 0.5}",30,16,11.990422583217983,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
898,False,"{'e': 0.033370432213299994, 'a': 0.5}",30,16,27.304335975741655,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'e': 0.033351867298253506, 'a': 0.5}",20,15,10.257009586911096,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'e': 0.03333333333333333, 'a': 0.5}",20,8,18.128669874242913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'e': 0.03331483023263848, 'a': 0.5}",25,17,14.345529882157303,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'e': 0.03329635791060134, 'a': 0.5}",20,16,7.157480930560157,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'e': 0.033277916281986085, 'a': 0.5}",30,16,22.03215745028978,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'e': 0.033259505261886965, 'a': 0.5}",30,17,23.080630867745434,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'e': 0.03324112476572668, 'a': 0.5}",20,0,16.688311824218165,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
906,False,"{'e': 0.03322277470925477, 'a': 0.5}",25,11,17.10070810441878,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
907,False,"{'e': 0.03320445500854597, 'a': 0.5}",20,0,-48.31586161951489,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
908,False,"{'e': 0.0331861655799986, 'a': 0.5}",20,0,33.05864392073544,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'e': 0.033167906340332974, 'a': 0.5}",20,9,19.691183103341935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'e': 0.033149677206589796, 'a': 0.5}",20,4,24.652833133945016,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'e': 0.03313147809612858, 'a': 0.5}",25,14,21.89635483425687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'e': 0.033113308926626096, 'a': 0.5}",20,0,18.42445838365736,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
913,False,"{'e': 0.03309516961607476, 'a': 0.5}",20,10,15.094352750394421,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'e': 0.03307706008278112, 'a': 0.5}",25,0,34.16018193688084,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
915,False,"{'e': 0.033058980245364314, 'a': 0.5}",20,8,22.964926474985226,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'e': 0.03304093002275449, 'a': 0.5}",20,11,13.185444373964986,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'e': 0.033022909334191324, 'a': 0.5}",20,12,16.213740176281263,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'e': 0.03300491809922248, 'a': 0.5}",20,1,17.39940739883712,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
919,False,"{'e': 0.03298695623770211, 'a': 0.5}",20,11,15.98081451561006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'e': 0.03296902366978935, 'a': 0.5}",20,15,8.717016254783472,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'e': 0.03295112031594684, 'a': 0.5}",20,6,9.946439167565655,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
922,False,"{'e': 0.03293324609693921, 'a': 0.5}",35,23,21.33116228216788,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'e': 0.03291540093383166, 'a': 0.5}",30,12,31.75494247574976,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'e': 0.03289758474798845, 'a': 0.5}",35,22,20.85854422191019,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'e': 0.032879797461071454, 'a': 0.5}",25,18,13.00252207117108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'e': 0.03286203899503875, 'a': 0.5}",30,17,23.28956727465089,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'e': 0.0328443092721431, 'a': 0.5}",35,3,49.69297204649834,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'e': 0.032826608214930636, 'a': 0.5}",30,15,25.720134754854165,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'e': 0.03280893574623933, 'a': 0.5}",30,18,20.523222271281636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'e': 0.032791291789197645, 'a': 0.5}",30,20,-7.016882723287107,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
931,False,"{'e': 0.032773676267223106, 'a': 0.5}",20,5,26.097545134787467,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'e': 0.03275608910402092, 'a': 0.5}",20,0,23.96179350593357,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
933,False,"{'e': 0.03273853022358256, 'a': 0.5}",25,17,14.49114914970751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'e': 0.03272099955018442, 'a': 0.5}",20,7,19.968709367074922,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'e': 0.03270349700838643, 'a': 0.5}",25,15,20.791299982357717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'e': 0.03268602252303067, 'a': 0.5}",20,2,12.71868432171131,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
937,False,"{'e': 0.03266857601924006, 'a': 0.5}",25,7,28.266272983293803,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'e': 0.032651157422416956, 'a': 0.5}",30,22,16.24605003026675,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'e': 0.03263376665824188, 'a': 0.5}",20,8,13.480391399689784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'e': 0.03261640365267211, 'a': 0.5}",20,9,18.36384368331602,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'e': 0.03259906833194042, 'a': 0.5}",20,3,25.15254040403233,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
942,False,"{'e': 0.03258176062255373, 'a': 0.5}",25,0,39.822530420567794,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
943,False,"{'e': 0.0325644804512918, 'a': 0.5}",20,0,30.6723258714399,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
944,False,"{'e': 0.03254722774520597, 'a': 0.5}",20,12,11.422880344944664,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'e': 0.03253000243161777, 'a': 0.5}",35,3,36.2781802408979,"{0: 30, 1: 2, 2: 0, 3: 0, 4: 0}",1
946,False,"{'e': 0.03251280443811776, 'a': 0.5}",25,1,-17.291518858690424,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 1}",1
947,False,"{'e': 0.032495633692564134, 'a': 0.5}",20,8,20.133310770356868,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'e': 0.032478490123081544, 'a': 0.5}",20,12,15.624236881190104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'e': 0.032461373658059775, 'a': 0.5}",35,25,11.452259421863173,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
950,False,"{'e': 0.03244428422615251, 'a': 0.5}",25,15,18.612662676571233,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'e': 0.032427221756276076, 'a': 0.5}",20,3,22.859536990934473,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'e': 0.03241018617760822, 'a': 0.5}",25,3,29.612679129361204,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'e': 0.03239317741958685, 'a': 0.5}",25,12,16.643774713194457,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
954,False,"{'e': 0.0323761954119088, 'a': 0.5}",20,9,18.454375243585254,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'e': 0.03235924008452868, 'a': 0.5}",30,7,40.11673287225167,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'e': 0.03234231136765754, 'a': 0.5}",20,10,16.337746718843388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'e': 0.0323254091917618, 'a': 0.5}",20,16,7.931259102563204,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'e': 0.03230853348756192, 'a': 0.5}",20,2,13.434526301431339,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
959,False,"{'e': 0.03229168418603133, 'a': 0.5}",25,14,20.533127153860583,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'e': 0.03227486121839514, 'a': 0.5}",20,7,22.590871018112054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'e': 0.03225806451612903, 'a': 0.5}",30,15,26.477950626893968,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'e': 0.03224129401095805, 'a': 0.5}",30,10,34.789694900065975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'e': 0.03222454963485545, 'a': 0.5}",30,0,44.09929526400847,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'e': 0.03220783132004154, 'a': 0.5}",30,9,34.374786313250745,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'e': 0.03219113899898252, 'a': 0.5}",25,5,30.7744343002514,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'e': 0.03217447260438934, 'a': 0.5}",20,0,11.635777625563264,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
967,False,"{'e': 0.032157832069216574, 'a': 0.5}",20,10,13.495868989459726,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
968,False,"{'e': 0.03214121732666125, 'a': 0.5}",25,10,22.817464218074882,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'e': 0.03212462831016178, 'a': 0.5}",20,8,22.019650989798404,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'e': 0.03210806495339678, 'a': 0.5}",20,8,21.35339327257474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'e': 0.032091527190284, 'a': 0.5}",30,11,27.7367483299478,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'e': 0.032075014954979206, 'a': 0.5}",20,8,20.101160418427007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'e': 0.03205852818187507, 'a': 0.5}",20,11,16.997295539489453,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'e': 0.032042066805600074, 'a': 0.5}",30,21,13.544723901420362,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'e': 0.03202563076101743, 'a': 0.5}",25,0,37.25566555012145,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
976,False,"{'e': 0.032009219983223994, 'a': 0.5}",20,12,14.976068348501068,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'e': 0.031992834407549194, 'a': 0.5}",20,0,26.05838431020489,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
978,False,"{'e': 0.03197647396955397, 'a': 0.5}",30,19,8.930099246215523,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
979,False,"{'e': 0.03196013860502966, 'a': 0.5}",30,3,33.29531781253483,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
980,False,"{'e': 0.031943828249996996, 'a': 0.5}",20,9,18.87135209179013,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'e': 0.031927542840705044, 'a': 0.5}",20,3,4.952327853534108,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
982,False,"{'e': 0.03191128231363014, 'a': 0.5}",25,19,9.522655090362095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'e': 0.03189504660547484, 'a': 0.5}",20,11,21.25791536959239,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'e': 0.03187883565316691, 'a': 0.5}",20,14,7.970520537652206,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'e': 0.03186264939385831, 'a': 0.5}",20,12,15.242601855966798,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'e': 0.0318464877649241, 'a': 0.5}",20,2,10.167731935491013,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
987,False,"{'e': 0.031830350703961514, 'a': 0.5}",20,14,14.452013345566503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'e': 0.031814238148788886, 'a': 0.5}",20,10,16.631683297864523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'e': 0.03179815003744467, 'a': 0.5}",35,21,29.081284855389498,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'e': 0.03178208630818641, 'a': 0.5}",35,23,23.440574832242305,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'e': 0.031766046899489794, 'a': 0.5}",25,10,23.996653328281372,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'e': 0.031750031750047626, 'a': 0.5}",30,16,26.582363948228927,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'e': 0.03173404079876884, 'a': 0.5}",35,14,31.16728692601923,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
994,False,"{'e': 0.03171807398477756, 'a': 0.5}",20,12,9.725719490022458,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
995,False,"{'e': 0.031702131247412065, 'a': 0.5}",25,13,22.838926283082216,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'e': 0.031686212526223896, 'a': 0.5}",30,24,11.703619831075919,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'e': 0.03167031776097682, 'a': 0.5}",20,12,19.976680277896303,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'e': 0.03165444689164592, 'a': 0.5}",25,0,39.8128387135335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
999,False,"{'e': 0.03163859985841663, 'a': 0.5}",30,24,11.166111338673634,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'e': 0.03162277660168379, 'a': 0.5}",20,11,15.014929534936615,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'e': 0.0316069770620507, 'a': 0.5}",35,22,19.78972187517566,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'e': 0.031591201180328175, 'a': 0.5}",25,9,-17.621859449795593,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1003,False,"{'e': 0.03157544889753363, 'a': 0.5}",30,18,25.661493577890887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'e': 0.031559720154890156, 'a': 0.5}",20,12,15.919751607142251,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'e': 0.03154401489382559, 'a': 0.5}",20,12,16.78720090584787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'e': 0.03152833305597158, 'a': 0.5}",20,2,24.64621548990006,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'e': 0.031512674583162724, 'a': 0.5}",20,0,18.4770983075267,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1008,False,"{'e': 0.0314970394174356, 'a': 0.5}",25,7,17.56664730744958,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'e': 0.031481427501027934, 'a': 0.5}",20,4,23.354589444050816,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'e': 0.03146583877637763, 'a': 0.5}",20,16,5.2715895908716845,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'e': 0.031450273186121945, 'a': 0.5}",25,0,23.61270519349442,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1012,False,"{'e': 0.03143473067309657, 'a': 0.5}",20,10,16.648276271438917,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'e': 0.03141921118033474, 'a': 0.5}",30,18,11.521809918234549,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'e': 0.03140371465106639, 'a': 0.5}",25,7,32.81546472242789,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'e': 0.03138824102871723, 'a': 0.5}",20,13,9.818357289869818,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'e': 0.03137279025690793, 'a': 0.5}",20,4,22.2306266850869,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'e': 0.03135736227945324, 'a': 0.5}",25,12,13.262508738803401,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1018,False,"{'e': 0.031341957040361135, 'a': 0.5}",25,5,14.136599176394615,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1019,False,"{'e': 0.03132657448383193, 'a': 0.5}",20,11,14.633636780114477,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'e': 0.03131121455425748, 'a': 0.5}",20,0,31.29789143584962,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1021,False,"{'e': 0.03129587719622029, 'a': 0.5}",20,15,0.6863022205527414,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'e': 0.031280562354492725, 'a': 0.5}",20,10,19.17413450647049,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'e': 0.03126526997403612, 'a': 0.5}",20,10,18.253221459025163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'e': 0.03125, 'a': 0.5}",20,0,-27.605965894425598,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1025,False,"{'e': 0.031234752377721213, 'a': 0.5}",20,16,7.225583444792421,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'e': 0.031219527052723135, 'a': 0.5}",25,17,13.039792920253527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'e': 0.031204323970714827, 'a': 0.5}",25,17,8.527955630066293,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'e': 0.031189143077590267, 'a': 0.5}",20,0,18.494119186855173,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
